option_type,expire_date,symbol,contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency
CALLS,2022-10-21,AMZN,AMZN221021C00157000,2022-10-07 16:09:50+00:00,157.0,0.01,0.0,0.01,0.0,0.0,1022.0,1476.0,1.75000125,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00157250,2022-10-07 14:54:39+00:00,157.25,0.01,0.0,0.01,0.0,0.0,62.0,949.0,1.75000125,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00157500,2022-10-20 13:36:07+00:00,157.5,0.03,0.0,0.01,0.0,0.0,1.0,1037.0,1.75000125,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00157750,2022-10-07 15:36:49+00:00,157.75,0.01,0.0,0.01,0.0,0.0,14.0,810.0,1.8125009374999999,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00158000,2022-10-18 14:47:05+00:00,158.0,0.01,0.0,0.01,0.0,0.0,1.0,937.0,1.8125009374999999,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00158250,2022-10-07 15:36:26+00:00,158.25,0.01,0.0,0.01,0.0,0.0,21.0,1130.0,1.8125009374999999,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00158500,2022-10-07 14:30:05+00:00,158.5,0.02,0.0,0.01,0.0,0.0,50.0,1017.0,1.8125009374999999,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00158750,2022-10-10 13:46:48+00:00,158.75,0.01,0.0,0.01,0.0,0.0,25.0,1059.0,1.8125009374999999,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00159000,2022-10-21 15:05:10+00:00,159.0,0.01,0.0,0.01,0.0,0.0,1.0,1358.0,1.8125009374999999,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00159250,2022-10-04 14:41:59+00:00,159.25,0.02,0.0,0.01,0.0,0.0,5.0,1060.0,1.8125009374999999,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00159500,2022-10-19 19:48:25+00:00,159.5,0.01,0.0,0.01,0.0,0.0,6.0,1110.0,1.875000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00159750,2022-10-07 13:32:41+00:00,159.75,0.01,0.0,0.01,0.0,0.0,30.0,857.0,1.875000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00160000,2022-10-21 18:02:50+00:00,160.0,0.01,0.0,0.01,0.0,0.0,1.0,13247.0,1.875000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00160250,2022-10-07 15:07:18+00:00,160.25,0.01,0.0,0.01,0.0,0.0,50.0,835.0,1.875000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00160500,2022-10-20 15:02:09+00:00,160.5,0.01,0.0,0.01,0.0,0.0,15.0,1512.0,1.875000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00160750,2022-09-30 17:53:12+00:00,160.75,0.01,0.0,0.01,0.0,0.0,1.0,997.0,1.875000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00161000,2022-10-21 17:02:44+00:00,161.0,0.01,0.0,0.01,0.0,0.0,10.0,1485.0,1.875000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00161250,2022-10-17 17:46:14+00:00,161.25,0.01,0.0,0.01,0.0,0.0,5.0,3213.0,1.9375003125,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00165000,2022-10-21 18:51:14+00:00,165.0,0.01,0.0,0.01,0.0,0.0,28.0,5314.0,2.0625048437499998,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00170000,2022-10-20 13:36:07+00:00,170.0,0.01,0.0,0.01,0.0,0.0,1.0,5497.0,2.1875045312499997,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00175000,2022-10-19 14:14:01+00:00,175.0,0.01,0.0,0.01,0.0,0.0,60.0,15184.0,2.3750040624999995,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00180000,2022-10-20 14:53:05+00:00,180.0,0.01,0.0,0.01,0.0,0.0,10.0,5126.0,2.50000375,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00185000,2022-10-07 13:36:22+00:00,185.0,0.01,0.0,0.01,0.0,0.0,20.0,5998.0,2.68750328125,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00190000,2022-10-20 15:09:07+00:00,190.0,0.01,0.0,0.01,0.0,0.0,30.0,5227.0,2.81250296875,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00195000,2022-09-27 17:03:15+00:00,195.0,0.01,0.0,0.01,0.0,0.0,50.0,2208.0,3.0000025,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00200000,2022-10-21 18:18:20+00:00,200.0,0.01,0.0,0.01,0.0,0.0,40.0,12680.0,3.1250021875,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00205000,2022-10-21 14:42:15+00:00,205.0,0.01,0.0,0.01,0.0,0.0,20.0,2420.0,3.2500018749999997,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00210000,2022-10-21 15:54:59+00:00,210.0,0.01,0.0,0.01,0.0,0.0,20.0,2935.0,3.3750015624999996,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00215000,2022-09-12 16:02:13+00:00,215.0,0.01,0.0,0.01,0.0,0.0,46.0,2459.0,3.50000125,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00220000,2022-09-27 16:45:17+00:00,220.0,0.01,0.0,0.01,0.0,0.0,140.0,3492.0,3.6250009375000003,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00225000,2022-09-13 14:53:29+00:00,225.0,0.01,0.0,0.01,0.0,0.0,2.0,2255.0,3.750000625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00230000,2022-10-17 14:49:40+00:00,230.0,0.01,0.0,0.01,0.0,0.0,1.0,2423.0,3.8750003125,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00235000,2022-09-28 16:37:09+00:00,235.0,0.01,0.0,0.01,0.0,0.0,1.0,3671.0,3.93750015625,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00240000,2022-10-19 13:30:04+00:00,240.0,0.01,0.0,0.01,0.0,0.0,1.0,3736.0,4.12500484375,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00245000,2022-10-21 13:38:29+00:00,245.0,0.01,0.0,0.0,0.0,0.0,10.0,3019.0,0.500005,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C00250000,2022-10-21 16:20:36+00:00,250.0,0.01,0.0,0.01,0.0,0.0,101.0,8238.0,4.2500046875,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01280000,2022-05-25 17:58:05+00:00,1280.0,882.0,1179.1,1195.0,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01360000,2022-04-11 17:11:59+00:00,1360.0,1705.32,787.25,801.35,0.0,0.0,10.0,3.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01380000,2022-04-06 14:35:09+00:00,1380.0,1813.0,959.5,974.25,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01440000,2022-05-09 19:49:34+00:00,1440.0,780.83,1027.05,1044.0,0.0,0.0,3.0,3.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01500000,2022-05-27 18:20:02+00:00,1500.0,810.0,971.1,988.0,0.0,0.0,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01520000,2022-04-06 19:16:15+00:00,1520.0,1697.82,798.5,810.6,0.0,0.0,,0.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01540000,2022-04-07 15:00:06+00:00,1540.0,1649.0,798.1,812.65,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01560000,2022-06-03 16:16:02+00:00,1560.0,920.16,915.8,931.7,-320.84003,-25.853344,2.0,0.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01580000,2022-05-19 14:20:52+00:00,1580.0,672.9,897.5,914.0,0.0,0.0,1.0,2.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01600000,2022-04-28 19:28:31+00:00,1600.0,1338.41,748.3,758.9,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01640000,2022-04-28 19:29:37+00:00,1640.0,1299.35,713.35,723.9,0.0,0.0,,0.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01660000,2022-05-09 19:51:53+00:00,1660.0,591.58,825.15,841.5,0.0,0.0,2.0,2.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01680000,2022-04-28 19:28:31+00:00,1680.0,1262.78,679.0,689.35,0.0,0.0,,0.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01700000,2022-05-09 19:52:23+00:00,1700.0,563.42,789.6,806.4,0.0,0.0,2.0,2.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01760000,2022-05-27 15:44:57+00:00,1760.0,582.45,737.3,753.0,0.0,0.0,1.0,1.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01780000,2022-05-23 19:43:43+00:00,1780.0,471.46,719.9,735.5,0.0,0.0,2.0,1.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01800000,2022-06-02 19:02:31+00:00,1800.0,745.53,702.8,719.0,0.0,0.0,10.0,14.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01820000,2022-06-02 19:02:31+00:00,1820.0,728.45,685.8,702.05,0.0,0.0,10.0,16.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01860000,2022-05-18 19:22:54+00:00,1860.0,411.34,652.4,668.6,0.0,0.0,3.0,2.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01880000,2022-05-18 16:51:01+00:00,1880.0,436.57,636.6,652.0,0.0,0.0,,1.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01900000,2022-05-16 13:55:55+00:00,1900.0,476.41,619.35,635.75,0.0,0.0,2.0,3.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01920000,2022-06-01 16:05:08+00:00,1920.0,590.5,603.25,619.5,0.0,0.0,4.0,4.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01940000,2022-05-20 17:37:34+00:00,1940.0,353.87,587.4,603.5,0.0,0.0,4.0,8.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01960000,2022-05-25 13:30:33+00:00,1960.0,313.2,571.7,587.5,0.0,0.0,1.0,6.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C01980000,2022-05-24 19:46:26+00:00,1980.0,308.52,556.2,572.05,0.0,0.0,2.0,18.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02000000,2022-06-01 13:54:10+00:00,2000.0,590.7,541.7,556.6,0.0,0.0,1.0,209.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02100000,2022-06-03 14:53:34+00:00,2100.0,467.4,468.9,479.35,6.4799805,1.4058796,1.0,125.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02200000,2022-06-03 18:15:15+00:00,2200.0,409.35,399.7,409.8,-32.649994,-7.3868766,1.0,264.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02300000,2022-06-03 15:00:34+00:00,2300.0,332.0,336.7,346.05,-44.0,-11.702127,4.0,263.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02400000,2022-06-03 19:57:46+00:00,2400.0,285.86,279.2,288.55,-20.640015,-6.7340994,15.0,357.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02500000,2022-06-03 19:58:18+00:00,2500.0,231.0,229.05,238.1,-39.0,-14.444445,23.0,294.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02600000,2022-06-03 19:09:15+00:00,2600.0,191.1,185.0,192.0,-24.659988,-11.42936,5.0,294.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02700000,2022-06-03 19:09:23+00:00,2700.0,153.0,146.0,155.95,-25.710007,-14.386439,4.0,326.0,0.0,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02800000,2022-06-03 19:59:00+00:00,2800.0,119.2,114.55,122.05,-20.800003,-14.857144,8.0,332.0,120.18750061035156,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02900000,2022-06-03 19:44:33+00:00,2900.0,92.5,89.15,98.2,-12.449997,-11.862789,9.0,118.0,73.06250429199218,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02925000,2022-06-03 15:13:14+00:00,2925.0,82.77,83.5,90.1,-20.010002,-19.468771,2.0,78.0,68.60059057807922,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02930000,2022-06-03 13:38:29+00:00,2930.0,95.68,82.5,91.7,-10.82,-10.159624,1.0,79.0,68.79297337554932,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02935000,2022-06-03 14:09:13+00:00,2935.0,92.27,83.85,90.7,-8.060005,-8.033495,2.0,28.0,68.91016086639404,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02940000,2022-05-31 13:42:17+00:00,2940.0,54.75,80.15,89.5,0.0,0.0,2.0,30.0,67.46289535446166,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02945000,2022-06-01 13:51:18+00:00,2945.0,101.05,79.0,85.8,0.0,0.0,15.0,22.0,66.0976610861206,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02950000,2022-06-03 19:56:42+00:00,2950.0,84.8,80.5,84.75,-1.3999939,-1.6241229,819.0,295.0,66.23437982543945,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02955000,2022-06-01 14:02:50+00:00,2955.0,100.45,77.0,83.75,0.0,0.0,9.0,14.0,65.01660648307798,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02960000,2022-05-17 14:45:13+00:00,2960.0,94.3,76.05,82.7,0.0,0.0,1.0,11.0,64.49609871124268,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02965000,2022-05-04 14:55:24+00:00,2965.0,69.87,73.9,78.45,0.0,0.0,2.0,11.0,62.86132830291747,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02970000,2022-05-31 16:05:18+00:00,2970.0,58.64,74.0,80.7,0.0,0.0,3.0,11.0,63.46679695831298,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02975000,2022-06-03 18:05:51+00:00,2975.0,79.3,73.0,79.7,21.430004,37.031284,1.0,19.0,62.97070328582764,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02980000,2022-06-03 18:10:10+00:00,2980.0,79.15,73.3,81.5,50.270004,174.06511,1.0,15.0,63.51464851333618,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02985000,2022-06-03 16:16:56+00:00,2985.0,75.2,71.05,77.8,42.949997,133.17828,1.0,4.0,62.03613311935425,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02990000,2022-05-31 18:25:10+00:00,2990.0,70.7,70.5,76.85,0.0,0.0,2.0,16.0,61.68066442489624,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C02995000,2022-05-17 17:13:52+00:00,2995.0,35.5,69.5,75.95,0.0,0.0,1.0,9.0,61.23242230743409,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03000000,2022-06-03 19:55:53+00:00,3000.0,74.0,68.5,74.95,-16.0,-17.777779,18.0,443.0,60.7666020677185,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03005000,2022-06-02 16:56:07+00:00,3005.0,82.5,67.5,74.05,0.0,0.0,2.0,12.0,60.32910213607788,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03010000,2022-06-01 15:54:24+00:00,3010.0,74.08,69.4,76.0,0.0,0.0,1.0,16.0,61.252930116729736,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03015000,2022-05-20 13:51:23+00:00,3015.0,25.48,65.75,75.0,0.0,0.0,1.0,2.0,60.163086537017826,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03020000,2022-06-01 15:54:24+00:00,3020.0,72.33,64.75,71.35,0.0,0.0,3.0,7.0,59.101563265380854,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03025000,2022-06-02 14:58:16+00:00,3025.0,69.0,66.8,70.45,0.0,0.0,1.0,12.0,59.375489003829955,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03030000,2022-05-24 19:38:37+00:00,3030.0,19.03,63.2,72.3,0.0,0.0,6.0,17.0,58.98730547073364,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03035000,2022-05-24 14:35:22+00:00,3035.0,17.05,62.35,68.75,0.0,0.0,2.0,3.0,58.0087899986267,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03040000,2022-06-01 15:56:33+00:00,3040.0,69.9,64.1,67.9,0.0,0.0,1.0,8.0,58.21972746566772,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03045000,2022-04-29 19:53:57+00:00,3045.0,83.99,31.95,35.0,0.0,0.0,2.0,2.0,44.7900420640564,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03050000,2022-06-03 18:50:20+00:00,3050.0,67.72,62.45,66.2,20.670002,43.93199,1.0,12.0,57.49902445327759,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03055000,2022-06-03 18:19:19+00:00,3055.0,66.6,61.7,65.35,9.599998,16.842102,2.0,21.0,57.15820419403076,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03060000,2022-05-18 17:01:26+00:00,3060.0,25.0,58.4,64.6,0.0,0.0,1.0,11.0,56.2905285483551,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03065000,2022-04-18 16:15:00+00:00,3065.0,275.41,20.95,24.35,0.0,0.0,2.0,7.0,40.19824590652467,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03070000,2022-05-09 18:29:09+00:00,3070.0,29.8,59.3,63.0,0.0,0.0,2.0,12.0,56.161134037322995,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03075000,2022-05-27 13:52:29+00:00,3075.0,29.29,58.55,62.2,0.0,0.0,4.0,17.0,55.84033330619812,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03080000,2022-05-27 13:52:29+00:00,3080.0,28.81,57.8,61.45,0.0,0.0,4.0,9.0,55.53125132324218,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03085000,2022-06-01 15:29:36+00:00,3085.0,62.5,57.1,60.7,2.0,3.305785,1.0,5.0,55.234864650802606,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03090000,2022-06-03 19:05:48+00:00,3090.0,60.9,56.35,62.7,7.2700005,13.555845,2.0,10.0,55.51074351394653,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03095000,2022-05-16 17:45:16+00:00,3095.0,26.93,55.65,59.2,0.0,0.0,1.0,13.0,54.63476708831786,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03100000,2022-06-03 16:32:08+00:00,3100.0,54.78,54.9,61.25,-11.919998,-17.871063,4.0,99.0,54.918946731414785,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03105000,2022-05-20 17:37:34+00:00,3105.0,18.65,54.2,57.75,0.0,0.0,4.0,11.0,54.05078280456543,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03110000,2022-05-20 17:38:34+00:00,3110.0,18.38,53.5,59.8,0.0,0.0,2.0,9.0,54.342774946441644,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03115000,2022-05-24 19:46:26+00:00,3115.0,15.3,52.8,59.1,0.0,0.0,2.0,4.0,54.061524990386964,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03120000,2022-06-02 16:40:58+00:00,3120.0,61.7,49.75,58.4,0.0,0.0,12.0,18.0,53.29638839118958,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03125000,2022-06-01 18:35:21+00:00,3125.0,64.85,51.45,54.95,0.0,0.0,1.0,11.0,52.94726735198975,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03130000,2022-05-23 19:43:43+00:00,3130.0,16.16,50.8,54.25,0.0,0.0,2.0,1.0,52.680665831146236,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03135000,2022-05-18 16:51:01+00:00,3135.0,20.05,50.15,53.6,0.0,0.0,2.0,6.0,52.42578305847168,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03140000,2022-05-23 19:44:17+00:00,3140.0,15.92,49.5,55.65,0.0,0.0,8.0,11.0,52.72265801208496,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03145000,2022-04-12 17:31:56+00:00,3145.0,273.0,18.95,22.2,0.0,0.0,1.0,5.0,39.41016009216309,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03150000,2022-05-31 16:38:28+00:00,3150.0,36.5,48.25,54.35,0.0,0.0,2.0,26.0,52.22265809020996,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03155000,2022-06-01 15:21:35+00:00,3155.0,52.3,47.6,51.0,0.0,0.0,4.0,13.0,51.420412121810905,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03160000,2022-05-23 14:08:26+00:00,3160.0,12.0,47.0,50.35,0.0,0.0,2.0,33.0,51.177736378479,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03165000,2022-05-06 18:11:56+00:00,3165.0,17.4,46.4,49.75,0.0,0.0,1.0,23.0,50.94580282096862,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03170000,2022-05-17 15:55:47+00:00,3170.0,21.6,45.8,52.05,0.0,0.0,2.0,24.0,51.29980667190551,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03175000,2022-06-03 15:07:21+00:00,3175.0,45.03,45.2,51.15,15.779999,53.94871,1.0,42.0,51.00683796768188,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03180000,2022-05-04 14:14:56+00:00,3180.0,40.25,42.55,46.3,0.0,0.0,1.0,46.0,49.50683820205688,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03185000,2022-04-06 16:12:23+00:00,3185.0,318.35,31.7,34.4,0.0,0.0,38.0,30.0,44.91308891983032,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03190000,2022-05-26 15:41:40+00:00,3190.0,17.51,43.5,46.75,0.0,0.0,1.0,41.0,49.80859596740723,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03195000,2022-05-31 18:10:25+00:00,3195.0,41.4,43.0,46.2,0.0,0.0,6.0,15.0,49.60840068618774,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03200000,2022-06-03 18:34:19+00:00,3200.0,45.45,42.4,45.6,-2.0599976,-4.335924,1.0,125.0,49.37744369102478,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03205000,2022-05-25 14:11:03+00:00,3205.0,12.05,41.85,45.05,0.0,0.0,1.0,14.0,49.16699450515747,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03210000,2022-06-01 13:34:48+00:00,3210.0,46.05,41.3,44.5,0.0,0.0,1.0,47.0,48.956057038116455,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03215000,2022-05-27 19:57:33+00:00,3215.0,20.4,40.8,46.6,0.0,0.0,10.0,40.0,49.28808823623657,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03220000,2022-05-31 19:25:53+00:00,3220.0,52.22,40.25,46.05,0.0,0.0,1.0,50.0,49.077150769195555,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03225000,2022-06-03 18:11:52+00:00,3225.0,43.0,39.8,42.9,-8.57,-16.618187,2.0,83.0,48.36377197441101,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03300000,2022-06-03 19:12:49+00:00,3300.0,34.85,32.85,37.5,-4.1500015,-10.641029,5.0,162.0,46.01855749710083,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03400000,2022-06-02 17:12:09+00:00,3400.0,32.12,25.65,28.35,0.0,0.0,27.0,158.0,42.797854875335695,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03500000,2022-06-03 19:57:39+00:00,3500.0,21.8,20.15,22.65,-3.8500004,-15.009748,83.0,942.0,40.48828492370606,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03600000,2022-06-03 16:58:27+00:00,3600.0,18.0,17.0,18.25,-0.29999924,-1.63934,1.0,154.0,38.85547267883301,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03700000,2022-06-03 16:20:24+00:00,3700.0,13.5,11.65,14.85,-3.5,-20.588236,1.0,151.0,36.71191832626344,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03800000,2022-06-01 18:16:50+00:00,3800.0,14.0,11.0,12.15,0.0,0.0,7.0,94.0,35.899418453216555,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C03900000,2022-06-02 18:26:03+00:00,3900.0,11.2,8.15,10.1,0.0,0.0,33.0,116.0,34.490238985900874,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C04000000,2022-06-03 19:57:23+00:00,4000.0,8.0,7.4,8.45,-0.5,-5.882353,4.0,538.0,33.79297346984864,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C04100000,2022-06-03 14:26:15+00:00,4100.0,7.2,5.45,7.15,0.17999983,2.5641003,14.0,124.0,32.66406739624024,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C04200000,2022-06-02 19:58:30+00:00,4200.0,6.92,4.55,6.2,0.0,0.0,2.0,99.0,31.992187502441407,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C04300000,2022-06-03 18:09:07+00:00,4300.0,5.05,3.8,5.45,-0.5999999,-10.619468,1.0,61.0,31.406250185546877,False,REGULAR,USD
CALLS,2022-10-21,AMZN,AMZN221021C04400000,2022-06-03 19:15:00+00:00,4400.0,4.56,4.05,4.9,-0.65999985,-12.643676,2.0,70.0,31.386718941650393,False,REGULAR,USD
